,time,code,ampshift,s0t,s0a,s1t,s1a,s2t,s2a,animalID,exptname
297,60.0328525,T,5.0,3.1552587646076793,63.5223388671875,5.033388981636059,54.7332763671875,,,20200204,20200204_005
299,60.4266125,T,-5.0,4.131886477462437,66.986083984375,,,,,20200204,20200204_005
301,60.8203925,T,-30.0,,,,,,,20200204,20200204_005
303,61.2141725,T,-10.0,5.108514190317195,67.19970703125,,,,,20200204,20200204_005
305,61.6079325,T,-40.0,,,,,,,20200204,20200204_005
307,62.0017125,T,0.0,3.5058430717863103,66.5130615234375,5.859766277128547,59.1278076171875,,,20200204,20200204_005
314,63.379912499999996,T,10.0,3.0050083472454086,65.9027099609375,4.632721202003339,56.0760498046875,,,20200204,20200204_005
316,63.773692499999996,T,30.0,2.604340567612688,64.5599365234375,4.031719532554257,53.6956787109375,6.636060100166945,60.0128173828125,20200204,20200204_005
318,64.1674525,T,20.0,2.729549248747913,64.8651123046875,4.207011686143573,53.64990234375,6.936560934891485,61.187744140625,20200204,20200204_005
320,64.56123249999999,T,-20.0,,,,,,,20200204,20200204_005
322,64.9550125,T,40.0,2.5041736227045073,64.2547607421875,4.006677796327212,53.9398193359375,6.76126878130217,60.3179931640625,20200204,20200204_005
324,65.34879249999999,T,5.0,3.2053422370617692,65.91796875,5.033388981636059,57.2509765625,,,20200204,20200204_005
326,65.74255249999999,T,-5.0,4.106844741235392,66.89453125,,,,,20200204,20200204_005
328,66.1363325,T,-30.0,,,,,,,20200204,20200204_005
330,66.5300925,T,-10.0,5.133555926544241,67.0318603515625,,,,,20200204,20200204_005
332,66.9238925,T,-40.0,,,,,,,20200204,20200204_005
334,67.3176525,T,0.0,3.4808013355592653,66.131591796875,5.809682804674457,58.685302734375,,,20200204,20200204_005
341,68.6958525,T,10.0,2.9799666110183636,65.2313232421875,4.607679465776293,55.35888671875,,,20200204,20200204_005
343,69.0896325,T,30.0,2.5792988313856426,60.72998046875,4.056761268781302,50.506591796875,6.786310517529215,57.281494140625,20200204,20200204_005
345,69.4833925,T,20.0,2.7545909849749584,64.910888671875,4.232053422370617,54.0313720703125,7.3873121869782965,62.5457763671875,20200204,20200204_005
347,69.87719249999999,T,-20.0,,,,,,,20200204,20200204_005
349,70.27095249999999,T,40.0,2.5041736227045073,64.2852783203125,3.9565943238731216,53.5736083984375,6.6110183639399,60.0738525390625,20200204,20200204_005
351,70.6647125,T,5.0,3.2053422370617692,66.0247802734375,5.058430717863105,56.610107421875,,,20200204,20200204_005
353,71.0584925,T,-5.0,4.131886477462437,66.741943359375,,,,,20200204,20200204_005
355,71.4522525,T,-30.0,,,,,,,20200204,20200204_005
357,71.84603249999999,T,-10.0,5.158597662771285,66.7877197265625,,,,,20200204,20200204_005
359,72.2398125,T,-40.0,,,,,,,20200204,20200204_005
361,72.63359249999999,T,-0.0,3.5058430717863103,66.2841796875,5.809682804674457,58.746337890625,,,20200204,20200204_005
368,74.0117925,T,10.0,3.0050083472454086,65.0482177734375,4.6828046744574285,55.9844970703125,,,20200204,20200204_005
370,74.40557249999999,T,30.0,2.604340567612688,64.1632080078125,4.081803005008347,53.4210205078125,6.736227045075125,60.3179931640625,20200204,20200204_005
372,74.79933249999999,T,20.0,2.729549248747913,64.4989013671875,4.257095158597663,53.955078125,7.4373956594323865,61.8896484375,20200204,20200204_005
374,75.1931125,T,-20.0,,,,,,,20200204,20200204_005
376,75.58689249999999,T,40.0,2.5292153589315527,64.1326904296875,3.9816360601001666,53.314208984375,6.485809682804674,58.685302734375,20200204,20200204_005
378,75.98065249999999,T,5.0,3.2053422370617692,65.7196044921875,5.058430717863105,56.9305419921875,,,20200204,20200204_005
380,76.3744325,T,-5.0,4.081803005008347,66.650390625,,,,,20200204,20200204_005
382,76.76821249999999,T,-30.0,,,,,,,20200204,20200204_005
384,77.1619925,T,-10.0,5.208681135225376,66.4215087890625,,,,,20200204,20200204_005
386,77.5557525,T,-40.0,,,,,,,20200204,20200204_005
388,77.94953249999999,T,0.0,3.5559265442404007,65.9332275390625,5.859766277128547,58.2122802734375,,,20200204,20200204_005
395,79.3277325,T,10.0,2.9799666110183636,64.9566650390625,4.632721202003339,54.9774169921875,,,20200204,20200204_005
397,79.72151249999999,T,30.0,2.604340567612688,63.90380859375,4.081803005008347,53.314208984375,6.911519198664441,60.3179931640625,20200204,20200204_005
399,80.1152925,T,20.0,2.7545909849749584,64.0106201171875,4.232053422370617,53.2073974609375,7.111853088480801,60.943603515625,20200204,20200204_005
401,80.5090525,T,-20.0,,,,,,,20200204,20200204_005
403,80.90283249999999,T,40.0,2.5041736227045073,63.4765625,3.9816360601001666,53.2379150390625,6.385642737896493,57.31201171875,20200204,20200204_005
405,81.2966125,T,5.0,3.2053422370617692,65.4754638671875,5.0083472454090145,56.2744140625,,,20200204,20200204_005
407,81.69039249999999,T,-5.0,4.131886477462437,66.070556640625,,,,,20200204,20200204_005
409,82.08415249999999,T,-30.0,,,,,,,20200204,20200204_005
411,82.47791249999999,T,-10.0,5.133555926544241,66.5283203125,,,,,20200204,20200204_005
413,82.8716925,T,-40.0,,,,,,,20200204,20200204_005
415,83.2654925,T,-0.0,3.5308848080133552,65.521240234375,5.909849749582637,58.074951171875,,,20200204,20200204_005
422,84.643695,T,10.0,3.0050083472454086,64.8345947265625,4.632721202003339,55.0994873046875,,,20200204,20200204_005
424,85.03745249999999,T,30.0,2.604340567612688,63.65966796875,4.106844741235392,53.619384765625,6.861435726210351,59.417724609375,20200204,20200204_005
426,85.4312325,T,20.0,2.729549248747913,64.02587890625,4.232053422370617,53.3447265625,7.262103505843071,60.7147216796875,20200204,20200204_005
428,85.8249925,T,-20.0,,,,,,,20200204,20200204_005
430,86.21879249999999,T,40.0,2.5292153589315527,63.3697509765625,3.9816360601001666,52.9327392578125,6.736227045075125,59.3414306640625,20200204,20200204_005
432,86.61255249999999,T,5.0,3.230383973288814,65.0482177734375,5.133555926544241,56.2896728515625,,,20200204,20200204_005
434,87.00631249999999,T,-5.0,4.131886477462437,65.97900390625,,,,,20200204,20200204_005
436,87.400095,T,-30.0,,,,,,,20200204,20200204_005
438,87.79387249999999,T,-10.0,5.158597662771285,65.0177001953125,,,,,20200204,20200204_005
440,88.18763249999999,T,-40.0,,,,,,,20200204,20200204_005
442,88.5814125,T,-0.0,3.5308848080133552,65.4144287109375,5.959933222036727,57.9986572265625,,,20200204,20200204_005
13,3.5783424999999998,T,30.0,1.7278797996661102,15.80810546875,2.8547579298831383,10.2386474609375,,,20200204,20200204_006
15,3.9736225,T,-30.0,2.0784641068447414,16.2200927734375,3.1803005008347243,11.0321044921875,,,20200204,20200204_006
17,4.3688825,T,20.0,1.7278797996661102,15.93017578125,2.8547579298831383,10.4522705078125,,,20200204,20200204_006
19,4.764162499999999,T,10.0,1.7278797996661102,15.6097412109375,2.8547579298831383,10.1776123046875,,,20200204,20200204_006
21,5.1594225,T,-40.0,2.4791318864774623,15.6097412109375,3.6310517529215356,10.8489990234375,,,20200204,20200204_006
23,5.554682499999999,T,-10.0,1.8030050083472453,16.143798828125,2.9298831385642736,10.8184814453125,,,20200204,20200204_006
25,5.9499425,T,5.0,1.7529215358931551,16.2200927734375,2.9048414023372287,10.7879638671875,,,20200204,20200204_006
27,6.345202499999999,T,40.0,1.7028380634390652,15.777587890625,2.8297161936560933,10.345458984375,,,20200204,20200204_006
29,6.7404825,T,0.0,1.7779632721202003,16.326904296875,2.9048414023372287,10.7879638671875,,,20200204,20200204_006
31,7.135742499999999,T,-20.0,1.9031719532554254,16.510009765625,3.030050083472454,11.2762451171875,,,20200204,20200204_006
33,7.5310025,T,-5.0,1.7779632721202003,16.2200927734375,2.8797996661101837,10.589599609375,,,20200204,20200204_006
40,8.9144425,T,30.0,1.7278797996661102,16.265869140625,2.8547579298831383,11.1541748046875,,,20200204,20200204_006
42,9.309702499999998,T,-30.0,2.053422370617696,16.387939453125,3.1803005008347243,11.7950439453125,,,20200204,20200204_006
44,9.705002499999999,T,20.0,1.7028380634390652,16.0064697265625,2.8547579298831383,10.9710693359375,,,20200204,20200204_006
46,10.100242499999998,T,10.0,1.7529215358931551,15.9759521484375,2.8797996661101837,11.0015869140625,,,20200204,20200204_006
48,10.495502499999999,T,-40.0,2.429048414023372,16.204833984375,3.5559265442404007,11.5203857421875,,,20200204,20200204_006
50,10.8908025,T,-10.0,1.8030050083472453,15.5792236328125,2.9298831385642736,10.711669921875,,,20200204,20200204_006
52,11.286042499999999,T,5.0,1.7529215358931551,15.5181884765625,2.9048414023372287,10.528564453125,,,20200204,20200204_006
54,11.6813025,T,40.0,1.7028380634390652,15.2130126953125,2.8297161936560933,10.5743408203125,,,20200204,20200204_006
56,12.076582499999999,T,0.0,1.7529215358931551,15.4266357421875,2.8797996661101837,10.406494140625,,,20200204,20200204_006
58,12.4718425,T,-20.0,1.9031719532554254,15.3045654296875,3.030050083472454,10.9100341796875,,,20200204,20200204_006
60,12.8671025,T,-5.0,1.7779632721202003,15.899658203125,2.8797996661101837,10.894775390625,,,20200204,20200204_006
67,14.250542499999998,T,30.0,1.7278797996661102,15.106201171875,2.8547579298831383,10.528564453125,,,20200204,20200204_006
69,14.645802499999999,T,-30.0,2.053422370617696,15.411376953125,3.1803005008347243,11.2762451171875,,,20200204,20200204_006
71,15.0411025,T,20.0,1.7028380634390652,15.2130126953125,2.8297161936560933,10.498046875,,,20200204,20200204_006
73,15.4363225,T,10.0,1.7529215358931551,15.472412109375,2.8797996661101837,10.3607177734375,,,20200204,20200204_006
75,15.831602499999999,T,-40.0,2.454090150250417,15.411376953125,3.6060100166944906,11.5509033203125,,,20200204,20200204_006
77,16.2268825,T,-10.0,1.8030050083472453,15.5181884765625,2.9048414023372287,11.077880859375,,,20200204,20200204_006
79,16.6221225,T,5.0,1.7529215358931551,15.3350830078125,2.8797996661101837,10.711669921875,,,20200204,20200204_006
81,17.0174025,T,40.0,1.7028380634390652,15.44189453125,2.8297161936560933,10.7879638671875,,,20200204,20200204_006
83,17.412702499999998,T,0.0,1.7529215358931551,15.625,2.8797996661101837,10.833740234375,,,20200204,20200204_006
85,17.8079225,T,-20.0,1.9031719532554254,15.68603515625,3.030050083472454,11.23046875,,,20200204,20200204_006
87,18.2032025,T,-5.0,1.7779632721202003,15.7623291015625,2.9048414023372287,10.833740234375,,,20200204,20200204_006
94,19.5866425,T,30.0,1.7278797996661102,15.411376953125,2.8297161936560933,10.55908203125,,,20200204,20200204_006
96,19.981902499999997,T,-30.0,2.053422370617696,15.8233642578125,3.1552587646076793,11.260986328125,,,20200204,20200204_006
98,20.3772025,T,20.0,1.7028380634390652,15.533447265625,2.8297161936560933,10.7269287109375,,,20200204,20200204_006
100,20.772422499999998,T,10.0,1.7529215358931551,15.350341796875,2.8547579298831383,10.5438232421875,,,20200204,20200204_006
102,21.167702499999997,T,-40.0,2.429048414023372,15.655517578125,3.5809682804674456,11.505126953125,,,20200204,20200204_006
104,21.562982499999997,T,-10.0,1.8030050083472453,15.4266357421875,2.9298831385642736,10.80322265625,,,20200204,20200204_006
106,21.958222499999998,T,5.0,1.7529215358931551,15.2435302734375,2.8797996661101837,10.3759765625,,,20200204,20200204_006
108,22.3534825,T,40.0,1.7028380634390652,15.1824951171875,2.8297161936560933,10.467529296875,,,20200204,20200204_006
110,22.748782499999997,T,-0.0,1.7529215358931551,15.289306640625,2.8797996661101837,10.6048583984375,,,20200204,20200204_006
112,23.1440225,T,-20.0,1.9031719532554254,15.350341796875,3.030050083472454,10.8184814453125,,,20200204,20200204_006
114,23.539302499999998,T,-5.0,1.7779632721202003,15.0146484375,2.8797996661101837,10.25390625,,,20200204,20200204_006
121,24.9227425,T,30.0,1.7028380634390652,14.5263671875,2.8297161936560933,9.82666015625,,,20200204,20200204_006
123,25.3180025,T,-30.0,2.053422370617696,14.9078369140625,3.1803005008347243,10.9100341796875,,,20200204,20200204_006
125,25.7132825,T,20.0,1.7028380634390652,14.556884765625,2.8547579298831383,10.1776123046875,,,20200204,20200204_006
127,26.1085425,T,10.0,1.7278797996661102,14.7705078125,2.8547579298831383,10.1470947265625,,,20200204,20200204_006
129,26.5038025,T,-40.0,2.454090150250417,15.045166015625,3.5809682804674456,11.1236572265625,,,20200204,20200204_006
131,26.899102499999998,T,-10.0,1.8030050083472453,15.045166015625,2.9048414023372287,11.0015869140625,,,20200204,20200204_006
133,27.2943425,T,5.0,1.7529215358931551,14.923095703125,2.8797996661101837,10.5133056640625,,,20200204,20200204_006
135,27.689602499999996,T,40.0,1.7028380634390652,14.95361328125,2.8046744574290483,10.43701171875,,,20200204,20200204_006
137,28.0848825,T,-0.0,1.7529215358931551,15.13671875,2.8547579298831383,10.498046875,,,20200204,20200204_006
139,28.480142499999996,T,-20.0,1.9031719532554254,15.6402587890625,3.030050083472454,11.2152099609375,,,20200204,20200204_006
141,28.875402499999996,T,-5.0,1.7779632721202003,15.7470703125,2.8797996661101837,10.833740234375,,,20200204,20200204_006
148,30.258844999999997,T,30.0,1.7028380634390652,14.8773193359375,2.8547579298831383,10.4522705078125,,,20200204,20200204_006
150,30.654102499999997,T,-30.0,2.053422370617696,15.1214599609375,3.1803005008347243,11.1541748046875,,,20200204,20200204_006
152,31.049382499999997,T,20.0,1.7028380634390652,14.5721435546875,2.8297161936560933,10.07080078125,,,20200204,20200204_006
154,31.444642499999997,T,10.0,1.7278797996661102,14.34326171875,2.8547579298831383,9.979248046875,,,20200204,20200204_006
156,31.839922499999997,T,-40.0,2.429048414023372,14.2974853515625,3.5809682804674456,10.498046875,,,20200204,20200204_006
158,32.2352025,T,-10.0,1.8030050083472453,14.34326171875,2.8797996661101837,9.9639892578125,,,20200204,20200204_006
160,32.6304625,T,5.0,1.7278797996661102,14.3890380859375,2.8797996661101837,10.2386474609375,,,20200204,20200204_006
162,33.0257225,T,40.0,1.7028380634390652,13.641357421875,2.8046744574290483,9.429931640625,,,20200204,20200204_006
164,33.4210025,T,0.0,1.7529215358931551,14.0228271484375,2.8547579298831383,9.429931640625,,,20200204,20200204_006
166,33.8162825,T,-20.0,1.8781302170283805,14.22119140625,3.030050083472454,10.284423828125,,,20200204,20200204_006
168,34.211522499999994,T,-5.0,1.7779632721202003,13.8397216796875,2.9048414023372287,9.521484375,,,20200204,20200204_006
175,35.5949825,T,30.0,1.7028380634390652,13.580322265625,2.8046744574290483,9.4757080078125,,,20200204,20200204_006
177,35.990242499999994,T,-30.0,2.053422370617696,13.97705078125,3.1803005008347243,10.3302001953125,,,20200204,20200204_006
179,36.385502499999994,T,20.0,1.7028380634390652,13.641357421875,2.8297161936560933,9.521484375,,,20200204,20200204_006
181,36.7808025,T,10.0,1.7278797996661102,14.0838623046875,2.8547579298831383,9.7503662109375,,,20200204,20200204_006
183,37.176042499999994,T,-40.0,2.5041736227045073,14.09912109375,3.681135225375626,10.589599609375,,,20200204,20200204_006
185,37.571322499999994,T,-10.0,1.8030050083472453,14.2822265625,2.9298831385642736,10.0250244140625,,,20200204,20200204_006
187,37.966582499999994,T,5.0,1.7278797996661102,14.2059326171875,2.8547579298831383,9.857177734375,,,20200204,20200204_006
189,38.3618825,T,40.0,1.7028380634390652,13.9923095703125,2.8046744574290483,9.1094970703125,,,20200204,20200204_006
191,38.757122499999994,T,0.0,1.7779632721202003,14.068603515625,2.9048414023372287,9.857177734375,,,20200204,20200204_006
193,39.152402499999994,T,-20.0,1.8781302170283805,14.2974853515625,3.0050083472454086,10.6353759765625,,,20200204,20200204_006
195,39.54768249999999,T,-5.0,1.7779632721202003,14.2822265625,2.9048414023372287,10.101318359375,,,20200204,20200204_006
202,40.931102499999994,T,30.0,1.7028380634390652,14.5263671875,2.8297161936560933,10.345458984375,,,20200204,20200204_006
204,41.326382499999994,T,-30.0,2.053422370617696,14.83154296875,3.1803005008347243,11.199951171875,,,20200204,20200204_006
206,41.721662499999994,T,20.0,1.7028380634390652,14.5111083984375,2.8547579298831383,10.345458984375,,,20200204,20200204_006
208,42.116922499999994,T,10.0,1.7529215358931551,14.46533203125,2.8547579298831383,10.2691650390625,,,20200204,20200204_006
210,42.512182499999994,T,-40.0,2.454090150250417,14.6026611328125,3.6060100166944906,11.016845703125,,,20200204,20200204_006
212,42.90748249999999,T,-10.0,1.8030050083472453,14.16015625,2.9298831385642736,10.406494140625,,,20200204,20200204_006
214,43.302742499999994,T,5.0,1.7529215358931551,14.434814453125,2.8797996661101837,10.25390625,,,20200204,20200204_006
216,43.698002499999994,T,40.0,1.67779632721202,13.916015625,2.8046744574290483,9.8419189453125,,,20200204,20200204_006
218,44.093282499999994,T,0.0,1.7529215358931551,14.617919921875,2.8797996661101837,10.3302001953125,,,20200204,20200204_006
220,44.488542499999994,T,-20.0,1.8781302170283805,14.739990234375,3.030050083472454,10.8795166015625,,,20200204,20200204_006
222,44.883822499999994,T,-5.0,1.7779632721202003,14.495849609375,2.9048414023372287,10.1776123046875,,,20200204,20200204_006
229,46.26728249999999,T,30.0,1.7028380634390652,14.0380859375,2.8046744574290483,9.8876953125,,,20200204,20200204_006
231,46.662522499999994,T,-30.0,2.053422370617696,14.556884765625,3.1803005008347243,10.894775390625,,,20200204,20200204_006
233,47.057802499999994,T,20.0,1.7028380634390652,14.190673828125,2.8297161936560933,10.25390625,,,20200204,20200204_006
235,47.45310249999999,T,10.0,1.7278797996661102,14.6026611328125,2.8297161936560933,10.223388671875,,,20200204,20200204_006
237,47.848342499999994,T,-40.0,2.454090150250417,14.801025390625,3.6060100166944906,11.566162109375,,,20200204,20200204_006
239,48.243602499999994,T,-10.0,1.7779632721202003,14.8162841796875,2.9298831385642736,10.9710693359375,,,20200204,20200204_006
241,48.638882499999994,T,5.0,1.7278797996661102,14.251708984375,2.8547579298831383,10.0555419921875,,,20200204,20200204_006
243,49.034142499999994,T,40.0,1.7028380634390652,14.4500732421875,2.8046744574290483,10.223388671875,,,20200204,20200204_006
245,49.429422499999994,T,-0.0,1.7779632721202003,14.70947265625,2.8797996661101837,10.5133056640625,,,20200204,20200204_006
247,49.824702499999994,T,-20.0,1.8781302170283805,14.984130859375,3.0050083472454086,10.9405517578125,,,20200204,20200204_006
249,50.21998249999999,T,-5.0,1.7779632721202003,14.9078369140625,2.8797996661101837,10.5133056640625,,,20200204,20200204_006
256,51.603402499999994,T,30.0,1.7028380634390652,14.8468017578125,2.8046744574290483,10.68115234375,,,20200204,20200204_006
258,51.998682499999994,T,-30.0,2.053422370617696,15.2435302734375,3.1552587646076793,11.474609375,,,20200204,20200204_006
260,52.393942499999994,T,20.0,1.7278797996661102,14.923095703125,2.8547579298831383,10.650634765625,,,20200204,20200204_006
262,52.789202499999995,T,10.0,1.7278797996661102,14.984130859375,2.8297161936560933,10.3759765625,,,20200204,20200204_006
264,53.184482499999994,T,-40.0,2.454090150250417,15.07568359375,3.6060100166944906,11.5203857421875,,,20200204,20200204_006
266,53.579742499999995,T,-10.0,1.8030050083472453,15.0299072265625,2.9048414023372287,10.8642578125,,,20200204,20200204_006
268,53.975022499999994,T,5.0,1.7529215358931551,15.0299072265625,2.8547579298831383,10.9100341796875,,,20200204,20200204_006
270,54.370302499999994,T,40.0,1.7028380634390652,14.7247314453125,2.8297161936560933,10.5438232421875,,,20200204,20200204_006
272,54.765582499999994,T,-0.0,1.7529215358931551,15.045166015625,2.8797996661101837,10.6353759765625,,,20200204,20200204_006
274,55.160822499999995,T,-20.0,1.9031719532554254,15.228271484375,3.055091819699499,11.2762451171875,,,20200204,20200204_006
276,55.556102499999994,T,-5.0,1.7529215358931551,14.7857666015625,2.8797996661101837,10.5743408203125,,,20200204,20200204_006
283,56.939542499999995,T,30.0,1.7028380634390652,14.6026611328125,2.8297161936560933,10.4217529296875,,,20200204,20200204_006
285,57.334822499999994,T,-30.0,2.053422370617696,15.1214599609375,3.1803005008347243,11.3983154296875,,,20200204,20200204_006
287,57.730082499999995,T,20.0,1.7028380634390652,14.4805908203125,2.8297161936560933,10.3759765625,,,20200204,20200204_006
289,58.12538249999999,T,10.0,1.7278797996661102,14.892578125,2.8297161936560933,10.589599609375,,,20200204,20200204_006
291,58.520622499999995,T,-40.0,2.454090150250417,15.0146484375,3.6060100166944906,11.474609375,,,20200204,20200204_006
293,58.915902499999994,T,-10.0,1.8030050083472453,14.9688720703125,2.9048414023372287,11.1846923828125,,,20200204,20200204_006
295,59.311182499999994,T,5.0,1.7529215358931551,15.3045654296875,2.8797996661101837,11.2152099609375,,,20200204,20200204_006
297,59.706442499999994,T,40.0,1.7028380634390652,15.0146484375,2.8297161936560933,10.8642578125,,,20200204,20200204_006
299,60.101702499999995,T,-0.0,1.7529215358931551,14.8468017578125,2.8797996661101837,10.7269287109375,,,20200204,20200204_006
301,60.496982499999994,T,-20.0,1.8781302170283805,15.1519775390625,3.0050083472454086,11.138916015625,,,20200204,20200204_006
303,60.892242499999995,T,-5.0,1.7779632721202003,14.9078369140625,2.9048414023372287,10.8642578125,,,20200204,20200204_006
310,62.275702499999994,T,30.0,1.67779632721202,14.3280029296875,2.8046744574290483,10.3759765625,,,20200204,20200204_006
312,62.670942499999995,T,-30.0,2.053422370617696,14.46533203125,3.1803005008347243,10.986328125,,,20200204,20200204_006
314,63.066222499999995,T,20.0,1.7028380634390652,14.09912109375,2.8297161936560933,10.040283203125,,,20200204,20200204_006
316,63.461502499999995,T,10.0,1.7028380634390652,13.9312744140625,2.8297161936560933,9.8724365234375,,,20200204,20200204_006
318,63.856782499999994,T,-40.0,2.5041736227045073,14.404296875,3.6310517529215356,10.7574462890625,,,20200204,20200204_006
320,64.25204249999999,T,-10.0,1.8030050083472453,14.129638671875,2.9048414023372287,10.19287109375,,,20200204,20200204_006
322,64.6473025,T,5.0,1.7278797996661102,13.9312744140625,2.8547579298831383,9.94873046875,,,20200204,20200204_006
324,65.0426025,T,40.0,1.67779632721202,13.580322265625,2.8046744574290483,9.674072265625,,,20200204,20200204_006
42,9.8217425,T,-20.0,1.9282136894824706,32.8369140625,3.055091819699499,21.2249755859375,,,20200204,20200204_007
44,10.217022499999999,T,-30.0,2.0784641068447414,34.7442626953125,3.2053422370617692,23.223876953125,,,20200204,20200204_007
46,10.612302499999998,T,-5.0,1.8030050083472453,34.881591796875,2.9048414023372287,23.0255126953125,,,20200204,20200204_007
48,11.007562499999999,T,0.0,1.7779632721202003,34.7747802734375,2.9048414023372287,22.9034423828125,,,20200204,20200204_007
50,11.4028225,T,20.0,1.7529215358931551,35.5224609375,2.8797996661101837,23.6968994140625,,,20200204,20200204_007
52,11.798102499999999,T,10.0,1.7529215358931551,36.407470703125,2.8547579298831383,24.9786376953125,,,20200204,20200204_007
54,12.1934025,T,-40.0,2.454090150250417,35.369873046875,3.5809682804674456,24.688720703125,,,20200204,20200204_007
56,12.588642499999999,T,40.0,1.7278797996661102,35.2935791015625,2.8547579298831383,24.0020751953125,,,20200204,20200204_007
58,12.983922499999998,T,-10.0,1.8280467445742903,36.1785888671875,2.9298831385642736,24.322509765625,,,20200204,20200204_007
60,13.379202499999998,T,5.0,1.7529215358931551,36.468505859375,2.8797996661101837,25.20751953125,,,20200204,20200204_007
62,13.774462499999998,T,30.0,1.7278797996661102,35.400390625,2.8297161936560933,24.23095703125,,,20200204,20200204_007
69,15.157902499999999,T,-20.0,1.9031719532554254,36.0870361328125,3.0050083472454086,24.7802734375,,,20200204,20200204_007
71,15.5532025,T,-30.0,2.0784641068447414,36.9720458984375,3.1803005008347243,26.092529296875,,,20200204,20200204_007
73,15.948464999999999,T,-5.0,1.8030050083472453,37.078857421875,2.9298831385642736,25.8636474609375,,,20200204,20200204_007
75,16.343742499999998,T,-0.0,1.8030050083472453,36.7279052734375,2.9048414023372287,25.3753662109375,,,20200204,20200204_007
77,16.739002499999998,T,20.0,1.7278797996661102,37.4298095703125,2.8547579298831383,26.3671875,,,20200204,20200204_007
79,17.134302499999997,T,10.0,1.7529215358931551,37.139892578125,2.8547579298831383,25.8941650390625,,,20200204,20200204_007
81,17.529562499999997,T,-40.0,2.454090150250417,37.200927734375,3.5559265442404007,26.1993408203125,,,20200204,20200204_007
83,17.924822499999998,T,40.0,1.7278797996661102,37.0635986328125,2.8547579298831383,26.1993408203125,,,20200204,20200204_007
85,18.320102499999997,T,-10.0,1.8280467445742903,37.78076171875,2.9298831385642736,26.397705078125,,,20200204,20200204_007
87,18.7154025,T,5.0,1.7529215358931551,37.3077392578125,2.8547579298831383,26.1993408203125,,,20200204,20200204_007
89,19.110642499999997,T,30.0,1.7529215358931551,36.529541015625,2.8547579298831383,25.7568359375,,,20200204,20200204_007
96,20.494102499999997,T,-20.0,1.9031719532554254,36.346435546875,3.0050083472454086,25.726318359375,,,20200204,20200204_007
98,20.8894025,T,-30.0,2.053422370617696,35.888671875,3.1803005008347243,26.0162353515625,,,20200204,20200204_007
100,21.284642499999997,T,-5.0,1.8030050083472453,36.4227294921875,2.9298831385642736,25.5584716796875,,,20200204,20200204_007
102,21.679922499999996,T,-0.0,1.7779632721202003,36.2701416015625,2.9048414023372287,25.6195068359375,,,20200204,20200204_007
104,22.0752025,T,20.0,1.7278797996661102,35.980224609375,2.8297161936560933,25.634765625,,,20200204,20200204_007
106,22.4705025,T,10.0,1.7529215358931551,35.7513427734375,2.8547579298831383,25.32958984375,,,20200204,20200204_007
108,22.8657425,T,-40.0,2.454090150250417,35.1715087890625,3.5559265442404007,25.5889892578125,,,20200204,20200204_007
110,23.261002499999996,T,40.0,1.7278797996661102,35.0799560546875,2.8046744574290483,24.7344970703125,,,20200204,20200204_007
112,23.6563025,T,-10.0,1.8280467445742903,35.6903076171875,2.9298831385642736,25.3448486328125,,,20200204,20200204_007
114,24.051542499999996,T,5.0,1.7779632721202003,35.4156494140625,2.9048414023372287,25.0244140625,,,20200204,20200204_007
116,24.446822499999996,T,30.0,1.7529215358931551,34.0728759765625,2.8547579298831383,24.3072509765625,,,20200204,20200204_007
123,25.8303025,T,-20.0,1.9031719532554254,33.63037109375,3.0050083472454086,23.92578125,,,20200204,20200204_007
125,26.2255625,T,-30.0,2.0784641068447414,32.012939453125,3.1803005008347243,22.94921875,,,20200204,20200204_007
127,26.6208225,T,-5.0,1.8030050083472453,32.318115234375,2.9048414023372287,22.796630859375,,,20200204,20200204_007
129,27.0161025,T,0.0,1.7779632721202003,32.3333740234375,2.8797996661101837,22.674560546875,,,20200204,20200204_007
131,27.411402499999998,T,20.0,1.7278797996661102,31.8603515625,2.8547579298831383,22.8424072265625,,,20200204,20200204_007
133,27.8066425,T,10.0,1.7529215358931551,31.6009521484375,2.8797996661101837,22.6593017578125,,,20200204,20200204_007
135,28.2019025,T,-40.0,2.454090150250417,31.18896484375,3.5809682804674456,23.040771484375,,,20200204,20200204_007
137,28.597202499999998,T,40.0,1.7278797996661102,30.82275390625,2.8297161936560933,21.728515625,,,20200204,20200204_007
139,28.9924625,T,-10.0,1.8280467445742903,31.1431884765625,2.9549248747913186,22.03369140625,,,20200204,20200204_007
141,29.3877225,T,5.0,1.7779632721202003,31.951904296875,2.8797996661101837,22.6593017578125,,,20200204,20200204_007
143,29.7830025,T,30.0,1.7278797996661102,31.3568115234375,2.8297161936560933,22.4761962890625,,,20200204,20200204_007
150,31.1664425,T,-20.0,1.9031719532554254,31.280517578125,3.030050083472454,22.2320556640625,,,20200204,20200204_007
152,31.5617225,T,-30.0,2.0784641068447414,31.3720703125,3.1803005008347243,22.7508544921875,,,20200204,20200204_007
154,31.957002499999998,T,-5.0,1.8030050083472453,31.6619873046875,2.9298831385642736,22.5830078125,,,20200204,20200204_007
156,32.352262499999995,T,0.0,1.7779632721202003,31.9976806640625,2.8797996661101837,22.64404296875,,,20200204,20200204_007
158,32.747542499999994,T,20.0,1.7278797996661102,31.67724609375,2.8547579298831383,22.3846435546875,,,20200204,20200204_007
